book,word,translation,image,sound1,sound2,sound3,unit,mean,example,type,mean_tr,example_tr
3207,6,enroll,"azolikga qabul qilmoq, azo boʻlmoq",enroll.jpg,enroll.mp3,enroll_meaning.mp3,enroll_example.mp3,11,To enroll in something is to put one’s name on a list as a member of a group.,The students had to enroll in the class one semester in advance.,v,Biror narsaga ro'yxatdan o'tish - bu o'z ismini guruh a'zosi sifatida ro'yxatga kiritish.,Talabalar sinfga bir semestr oldin yozilishi kerak edi.
3208,6,envious,"hasadgoʻy, baxl",envious.jpg,envious.mp3,envious_meaning.mp3,envious_example.mp3,11,"When someone is envious, they want something that another person has.",They were envious of their neighbor’s front yard.,adj,"Biror kishi hasad qilsa, u boshqa odamda bo'lgan narsani xohlaydi.",Ular qo'shnisining old hovlisiga havas qilishdi.
3209,6,euphoria,"eyforiya, koʻtarinki kayfiyat",euphoria.jpg,euphoria.mp3,euphoria_meaning.mp3,euphoria_example.mp3,11,Euphoria is a feeling of extreme happiness.,The athlete felt euphoria after he won the important game.,n,Eyforiya - bu haddan tashqari baxt hissi.,Sportchi muhim o'yinda g'alaba qozonganidan keyin eyforiyani his qildi.
3210,6,festive,bayramona,festive.jpg,festive.mp3,festive_meaning.mp3,festive_example.mp3,11,"When something is festive, it is happy and related to a party or celebration.",Dean's favorite part of Christmas is the festive clothing that people wear.,adj,"Agar biror narsa tantanali bo'lsa, u baxtli va ziyofat yoki bayram bilan bog'liq.",Dinning Rojdestvo bayramining eng sevimli qismi bu odamlar kiyadigan bayram kiyimidir.
3211,6,jolly,quvnoq,jolly.jpg,jolly.mp3,jolly_meaning.mp3,jolly_example.mp3,11,"When someone is jolly, they are cheerful and happy.",My grandmother's jolly attitude always made me smile.,adj,"Biror kishi quvnoq bo'lsa, u quvnoq va baxtli bo'ladi.",Buvimning xushchaqchaq munosabati meni doim tabassum qilib turardi.
3212,6,lentil,yasmiq,lentil.jpg,lentil.mp3,lentil_meaning.mp3,lentil_example.mp3,11,Lentils are very small beans that people cook and eat.,Danni made her special soup with lentils when her husband was sick.,n,Yasmiq - odamlar pishiradigan va iste'mol qiladigan juda kichik loviya.,Danni eri kasal bo'lganida yasmiq bilan maxsus sho'rva tayyorladi.
3213,6,marshal,tartib bilan yigʻmoq,marshal.jpg,marshal.mp3,marshal_meaning.mp3,marshal_example.mp3,11,To marshal a group means to assemble them in order.,The students were marshaled outside and put into groups.,v,Guruhni marshal qilish ularni tartibda yig'ishni anglatadi.,Talabalar tashqariga chiqarildi va guruhlarga bo'lindi.
3214,6,morale,jamoaviy ruh,morale.jpg,morale.mp3,morale_meaning.mp3,morale_example.mp3,11,Morale is the amount of hope that people have during a difficult situation.,"To improve our family’s morale, mom suggested going on a picnic.",n,Ma'naviyat - bu qiyin vaziyatda odamlarning umidlari miqdori.,Oilamizning ruhiy holatini yaxshilash uchun onam piknikga borishni taklif qildi.
3215,6,prophecy,bashorat,prophecy.jpg,prophecy.mp3,prophecy_meaning.mp3,prophecy_example.mp3,11,A prophecy is a prediction about what will happen in the future.,Some people believe that prophecies are actually true.,n,Bashorat - bu kelajakda nima bo'lishini bashorat qilish.,Ba'zi odamlar bashoratlarning haqiqat ekanligiga ishonishadi.
3216,6,sage,donishmand,sage.jpg,sage.mp3,sage_meaning.mp3,sage_example.mp3,11,A sage is someone who is very wise.,Hal always visited the local sage for help with love.,n,Donishmand - bu juda dono odam.,Hal har doim sevgi bilan yordam so'rab mahalliy adibga tashrif buyurgan.
3217,6,senate,senat,senate.jpg,senate_1392933884419.mp3,senate_meaning.mp3,senate_example.mp3,11,A senate is a part of the government in some countries.,Everybody liked Caroline and chose her to speak for them in the senate.,n,Senat ayrim mamlakatlarda hukumat tarkibiga kiradi.,Hamma Karolinni yaxshi ko'rardi va uni senatda o'zlari uchun gapirish uchun tanladilar.
3218,6,sentiment,"munosabat, fikr",sentiment.jpg,sentiment.mp3,sentiment_meaning.mp3,sentiment_example.mp3,11,A sentiment is an opinion based on your feelings.,Tess told everyone at the table her sentiments about eating meat.,n,Tuyg'u - bu sizning his-tuyg'ularingizga asoslangan fikr.,Tess stolda o'tirganlarning barchasiga go'sht iste'mol qilish haqidagi his-tuyg'ularini aytdi.
3219,6,unrest,notinchlik,unrest.jpg,unrest.mp3,unrest_meaning.mp3,unrest_example.mp3,11,Unrest is a state of anger about something among the people in a place.,High taxes caused much of the unrest that led to the Revolutionary War.,n,Noto'g'rilik - biror joyda odamlarning biror narsadan g'azablanish holati.,Yuqori soliqlar inqilobiy urushga olib kelgan ko'plab tartibsizliklarga sabab bo'ldi.
3220,6,adorn,"bezatmoq, zeb bermoq",adorn.jpg,adorn.mp3,adorn_meaning.mp3,adorn_example.mp3,12,To adorn something means to make it more beautiful by decorating it.,Small glass beads adorned the vase.,v,"Biror narsani bezash, uni bezash orqali yanada chiroyli qilish demakdir.",Kichkina shisha boncuklar vaza bilan bezatilgan.
3221,6,bliss,"rohat, huzur-halovat",bliss.jpg,bliss.mp3,bliss_meaning.mp3,bliss_example.mp3,12,Bliss is a state of complete happiness.,"Every time he sees his girlfriend, he feels a sense of bliss.",n,Baxt - bu to'liq baxt holati.,"Har safar qiz do'stini ko'rganida, u baxt hissini his qiladi."
3222,6,butler,bosh xizmatkor,butler.jpg,butler.mp3,butler_meaning.mp3,butler_example.mp3,12,An A butler is the most important male servant in a wealthy house.,"Whenever he needed something, he rang a bell, and the butler appeared.",n,Butler - badavlat xonadondagi eng muhim erkak xizmatkor.,"Qachonki unga biror narsa kerak bo‘lsa, qo‘ng‘iroq chalar, uy sotuvchisi paydo bo‘lardi."
3223,6,cramp,"spazma, tomir tortishishi",cramp.jpg,cramp.mp3,cramp_meaning.mp3,cramp_example.mp3,12,Acramp is a strong pain caused by a muscle after a lot of physical use.,"After the marathon, Jenny got a terrible cramp in her calf muscle.",n,Akramp - bu ko'p jismoniy foydalanishdan keyin mushakdan kelib chiqqan kuchli og'riq.,Marafondan keyin Jenni buzoq mushaklarida dahshatli kramp paydo bo'ldi.
3224,6,dilapidated,yarim xaroba,dilapidated.jpg,dilapidated.mp3,dilapidated_meaning.mp3,dilapidated_example.mp3,12,"When a building is dilapidated, it is old and in bad condition.",Paint peeled off of the old dilapidated apartment building.,adj,"Bino vayron bo'lsa, u eski va yomon ahvolda bo'ladi.",Eski vayronaga aylangan turar-joy binosining bo'yog'i tozalangan.
3225,6,evoke,"qoʻzgʻamoq, uygʻotmoq",evoke.jpg,evoke.mp3,evoke_meaning.mp3,evoke_example.mp3,12,To evoke a memory or emotion means to make it occur.,The picture evoked memories of when grandmother was a girl.,v,Xotira yoki his-tuyg'uni uyg'otish uni amalga oshirishni anglatadi.,Rasm buvining qiz bo'lgan paytlari haqidagi xotiralarni uyg'otdi.
3226,6,farewell,xayrlashish,farewell.jpg,farewell.mp3,farewell_meaning.mp3,farewell_example.mp3,12,A farewell is an instance of saying goodbye or a way to say it.,She got on the plane after we said our farewells.,n,Vidolashuv - bu xayrlashish misoli yoki uni aytish usuli.,Biz xayrlashganimizdan keyin u samolyotga chiqdi.
3227,6,faucet,joʻmrak,faucet.jpg,faucet.mp3,faucet_meaning.mp3,faucet_example.mp3,12,A faucet is a device that controls the flow of a liquid or gas.,Turn off the faucet when you are done brushing your teeth.,n,Kran - bu suyuqlik yoki gaz oqimini boshqaradigan qurilma.,"Tishlaringizni yuvib bo'lgach, kranni o'chiring."
3228,6,filth,axlat,filth.jpg,filth.mp3,filth_meaning.mp3,filth_example.mp3,12,Filth is a large amount of dirt or dirty things that disgust you.,There was tons of filth and trash on the shore of the river.,n,Nopoklik - sizni jirkanch qiladigan katta miqdordagi axloqsizlik yoki iflos narsalar.,Daryo qirg'og'ida tonnalab iflos va axlat bor edi.
3229,6,flaw,"yoriq, darz",flaw.jpg,flaw.mp3,flaw_meaning.mp3,flaw_example.mp3,12,A flaw is a mistake in something that causes it to be less effective or correct.,We discovered a major flaw in the metal chain.,n,Kamchilik - bu uning samarasiz yoki to'g'ri bo'lishiga olib keladigan narsadagi xato.,Biz metall zanjirda katta kamchilikni topdik.
3230,6,grin,tirjaymoq,grin.jpg,grin.mp3,grin_meaning.mp3,grin_example.mp3,12,To grin means to smile broadly.,That joke makes me grin every time | hear it.,v,Jilmayish keng tabassum qilish demakdir.,O'sha hazil meni har safar kulimsiradi | eshit.
3231,6,housekeeping,uy xoʻjaligini yuritish,housekeeping.jpg,housekeeping.mp3,housekeeping_meaning.mp3,housekeeping_example.mp3,12,Housekeeping is the maintenance of a house or an establishment like a hotel.,"Housekeeping is not much fun, but it has to be done.",n,Uy xo'jaligi - bu uy yoki mehmonxona kabi muassasani saqlash.,"Uyni tozalash unchalik qiziq emas, lekin buni qilish kerak."
3232,6,mound,uyum,mound.jpg,mound.mp3,mound_meaning.mp3,mound_example.mp3,12,Amound of something is a large pile of it.,There was a mound of clothes on the messy teenager's floor.,n,Biror narsaning miqdori uning katta uyumidir.,Betartib o‘smirning polida to‘plangan kiyimlar bor edi.
3233,6,numb,"karaxt, uyushgan",numb.jpg,numb.mp3,numb_meaning.mp3,numb_example.mp3,12,"When a body part is numb, it does not have any feeling.","After holding my hand under the icy water, my fingers went numb.",adj,"Agar tana a'zosi xiralashgan bo'lsa, unda hech qanday tuyg'u bo'lmaydi.",Qo‘limni muzdek suv ostida tutganimdan so‘ng barmoqlarim qotib qoldi.
3234,6,reckless,mulohazasiz,reckless.jpg,reckless.mp3,reckless_meaning.mp3,reckless_example.mp3,12,"When people are reckless, they act in an unsafe way.",The reckless driver posed a threat to everyone else on the road.,adj,"Odamlar ehtiyotsiz bo'lsa, ular xavfli yo'l bilan harakat qilishadi.",Ehtiyotsiz haydovchi yo'lda qolgan barchaga xavf tug'dirdi.
3235,6,slate,shifer,slate.jpg,slate.mp3,slate_meaning.mp3,slate_example.mp3,12,Slate is a dark grey rock that can easily be split into layers.,The roof of the church was made of slate.,n,Slate - qatlamlarga osongina bo'linadigan quyuq kulrang tosh.,Cherkovning tomi shiferdan qilingan.
3236,6,stool,toburetka,stool.jpg,stool.mp3,stool_meaning.mp3,stool_example.mp3,12,Astool is a seat with legs but no support for a person’s arms and back.,I don't find stools very comfortable to sit on.,n,"Astool - oyoqlari bo'lgan o'rindiq, lekin odamning qo'llari va orqasi uchun hech qanday yordam yo'q.",Menga o‘tirish uchun taburelar unchalik qulay emas.
3237,6,testament,isbot,testament.jpg,testament.mp3,testament_meaning.mp3,testament_example.mp3,12,Atestament to something shows that it exists or is true.,The beautiful performance was a testament to the singer’s natural talents.,n,Biror narsaga guvohlik uning mavjudligini yoki haqiqatligini ko'rsatadi.,Chiroyli ijro xonandaning tabiiy iste'dodidan dalolat berdi.
3238,6,timber,qurilish taxtasi,timber.jpg,timber.mp3,timber_meaning.mp3,timber_example.mp3,12,Timber is wood that is used for building houses and making furniture.,Trees in this area are grown specifically to be used for timber.,n,Yog'och - bu uy qurish va mebel ishlab chiqarish uchun ishlatiladigan yog'och.,Bu hududdagi daraxtlar yog'och uchun maxsus o'stiriladi.
3239,6,valve,"klapan, vevil",valve.jpg,valve.mp3,valve_meaning.mp3,valve_example.mp3,12,Avalve is a device attached to a pipe that controls the flow of liquid or air.,The mechanic removed the dirt to clear the engine valve.,n,Avalve - suyuqlik yoki havo oqimini boshqaradigan quvurga biriktirilgan qurilma.,Mexanik dvigatel klapanini tozalash uchun kirni olib tashladi.
3240,6,certify,"tasdiqlamoq, guvohlik bermoq",certify.jpg,certify.mp3,certify_meaning.mp3,certify_example.mp3,13,To certify something means to confirm that its results are true.,The photograph on her passport certified that she was indeed jolene Sawyer.,v,"Biror narsani tasdiqlash, uning natijalari haqiqat ekanligini tasdiqlash demakdir.",Uning pasportidagi fotosurat uning haqiqatan ham Jolen Soyer ekanligini tasdiqlaydi.
3241,6,collaborate,birgalikda ishlamoq,collaborate.jpg,collaborate.mp3,collaborate_meaning.mp3,collaborate_example.mp3,13,To collaborate means to work together on something.,"When they collaborated, they managed to finish their chores early.",v,Hamkorlik biror narsa ustida birgalikda ishlashni anglatadi.,"Hamkorlik qilganlarida, ular uy ishlarini erta tugatishga muvaffaq bo'lishdi."
3242,6,compile,toʻplamoq,compile.jpg,compile.mp3,compile_meaning.mp3,compile_example.mp3,13,To compile things means to collect a variety of them into a group.,She compiled a list of people who she wanted to attend her birthday party.,v,"Narsalarni jamlash, ularning xilma-xilligini guruhga yig'ishni anglatadi.",U tug'ilgan kunida qatnashmoqchi bo'lgan odamlar ro'yxatini tuzdi.
3243,6,counteract,"taʼsirini kesmoq, qarshi kurashmoq",counteract.jpg,counteract.mp3,counteract_meaning.mp3,counteract_example.mp3,13,To counteract something means to act against it in order to reduce or stop it.,Medicine is supposed to counteract illnesses.,v,"Biror narsaga qarshi turish, uni kamaytirish yoki to'xtatish uchun unga qarshi harakat qilishni anglatadi.",Tibbiyot kasalliklarga qarshi turishi kerak.
3244,6,curb,"tiymoq, jilovlamoq",curb.jpg,curb.mp3,curb_meaning.mp3,curb_example.mp3,13,To curb something means to prevent it from happening or increasing.,She curbed her anger by listening to a relaxing song.,v,"Biror narsani jilovlash, uning sodir bo'lishi yoki ko'payishining oldini olishni anglatadi.",U g‘azabini tinchlantiruvchi qo‘shiq tinglab bosdi.
3245,6,diagnose,diagnoz/ tashxis qoʻymoq,diagnose.jpg,diagnose.mp3,diagnose_meaning.mp3,diagnose_example.mp3,13,To diagnose someone means to identify the medical condition they have.,Several of the children were diagnosed with the flu.,v,"Biror kishiga tashxis qo'yish, uning tibbiy holatini aniqlashni anglatadi.",Bir qancha bolalarda gripp aniqlangan.
3246,6,enact,qaror qabul qilmoq,enact.jpg,enact.mp3,enact_meaning.mp3,enact_example.mp3,13,To enact something means to make it into a law.,The council enacted a law that would only allow buses to drive downtown.,v,"Biror narsani qabul qilish, uni qonunga aylantirish demakdir.",Kengash avtobuslarning faqat shahar markazida harakatlanishiga ruxsat beruvchi qonunni qabul qildi.
3247,6,federation,"federatsiya, tashkilot",federation.jpg,federation.mp3,federation_meaning.mp3,federation_example.mp3,13,A federation is a group of states or businesses working for a common cause.,"The United Nations is a federation designed to prevent war, disease, and famine.",n,Federatsiya - bu umumiy maqsad uchun ishlaydigan davlatlar yoki korxonalar guruhi.,"Birlashgan Millatlar Tashkiloti urush, kasallik va ocharchilikning oldini olish uchun tuzilgan federatsiyadir."
3248,6,gross,"yoqimsiz, qoʻlansa",gross.jpg,gross.mp3,gross_meaning.mp3,gross_example.mp3,13,"If something is gross, then it is disgusting.",The food was so gross that the dog couldn’t eat it without feeling sick.,adj,"Agar biror narsa qo'pol bo'lsa, u jirkanchdir.","Oziq-ovqat shunchalik qo'pol ediki, it kasal bo'lmasdan ovqatlana olmadi."
3249,6,humane,insonparvar,humane.jpg,humane.mp3,humane_meaning.mp3,humane_example.mp3,13,"If something is humane, then it is good and kind.",Helping build homes for poor people is very humane.,adj,"Agar biror narsa insoniy bo'lsa, u yaxshi va mehribondir.",Kambag'allar uchun uy qurishga yordam berish juda insonparvarlikdir.
3250,6,intolerable,"chidab boʻlmas, ogʻir",intolerable.jpg,intolerable.mp3,intolerable_meaning.mp3,intolerable_example.mp3,13,"If something is intolerable, then it is so bad that people cannot bear it.",The weather was so intolerable that I had to put on my warmest clothes.,adj,"Agar biror narsa chidab bo'lmas bo'lsa, u shunchalik yomonki, odamlar bunga chiday olmaydi.","Ob-havo shu qadar chidab bo'lmas ediki, men eng issiq kiyimlarimni kiyishga majbur bo'ldim."
3251,6,needy,"kambagʻal, nochor",needy.jpg,needy.mp3,needy_meaning.mp3,needy_example.mp3,13,"If someone is needy, they are very poor.","After he lost his job, he became very needy.",adj,"Agar kimdir muhtoj bo'lsa, u juda kambag'aldir.","Ishdan ayrilgach, u juda muhtoj bo'lib qoldi."
3252,6,onset,"boshlanish, ibtido",onset.jpg,onset.mp3,onset_meaning.mp3,onset_example.mp3,13,The onset of something unpleasant is the beginning of it.,"At the onset of the battle, the enemy wasn’t prepared for such a large attack.",n,Noxush narsaning boshlanishi uning boshlanishidir.,Jang boshida dushman bunday katta hujumga tayyor emas edi.
3253,6,pledge,"vaʼda bermoq, soʻz bermoq",pledge.jpg,pledge.mp3,pledge_meaning.mp3,pledge_example.mp3,13,To pledge means to make a promise to do something.,Her mother pledged that she would find her daughter’s lost kitten.,v,Garov qilish - biror narsa qilishga va'da berishni anglatadi.,Onasi qizining yo'qolgan mushukchasini topishga va'da berdi.
