book,word,translation,image,sound1,sound2,sound3,image_text,unit
2802,5,bilingual,ikki tilda gapira oladigan,bilingual.jpg,bilingual.mp3,bilingual_meaning.mp3,bilingual_example.mp3,"e-9

bilingual [bailingwe!) adj.
If someone is bilingual, then they can speak two languages.
— Since you already know English, after learning French you'll be bilingual.
",21
2803,5,clone,klon,clone.jpg,clone.mp3,clone_meaning.mp3,clone_example.mp3,"i mr Clone {kiounl a.
Acloneis an identical copy of a living creature.
— Scientists recently made a clone of a sheep.
",21
2804,5,colloquial,"soʻzlashuv usulidagi, ogʻzaki",colloquial.jpg,colloquial.mp3,colloquial_meaning.mp3,colloquial_example.mp3,"colloquial [kaloukwial) adj.
Colloquial describes informal words that are more suitable for speech than writing.
— | find it difficult to understand people if they use colloquial language.
",21
2805,5,cosmetics,kosmetika mahsulotlari,cosmetics.jpg,cosmetics.mp3,cosmetics_meaning.mp3,cosmetics_example.mp3,"cosmetics [kazmétiks] 1,
Cosmetics are substances that make the face and skin more beautiful.
~> Girls often look nicer when they don’t use so many cosmetics.
",21
2806,5,dash,yugurmoq,dash.jpg,dash.mp3,dash_meaning.mp3,dash_example.mp3,"© dash (del v.
To dash means to run or move quickly.
— Helen dashed up the stairs, so she wouldn’t be late for her appointment.

 
",21
2807,5,disgust,"nafrat, jirkanish",disgust.jpg,disgust_1392933884419.mp3,disgust_meaning.mp3,disgust_example.mp3,"ve © disgust (disgast} n.
Disgust is a feeling of distaste and anger caused by something rude or unpleasant.
— He felt disgust toward his date because she had such terrible eating habits.
",21
2808,5,fluorescent,nurlatilganda yaltiraydigan,fluorescent.jpg,fluorescent.mp3,fluorescent_meaning.mp3,fluorescent_example.mp3,"Tluorescent [fiarésnt] aaj.

If something is fluorescent, it is such a bright color that it seems to give off light.
— She highlighted the key words in the document with a fluorescent yellow pen.
",21
2809,5,furious,"dargʻazab, tutoqib turgan",furious.jpg,furious.mp3,furious_meaning.mp3,furious_example.mp3,"TUTIOUS [fjuerias! adj.
Ifyou are furious, you are extremely angry.
— My father was furious when he read my bad school report.
",21
2810,5,gulf,"rahna, kelishmovchilik",gulf.jpg,gulf.mp3,gulf_meaning.mp3,gulf_example.mp3,"gulf tgalf} n.
A gulf is a gap between people who do not understand each other.
— There has been a gulf between james and Tony since their parents died.

 
",21
2811,5,humanities,gumanitar fanlar,humanities.jpg,humanities.mp3,humanities_meaning.mp3,humanities_example.mp3,"humanities [hju:menatizl o.
Humanities are subjects which analyze human ideas, such as history and literature.
— Jennifer has always been more interested in humanities than science.

 
",21
2812,5,knot,tugun,knot.jpg,knot_1392933884419.mp3,knot_meaning.mp3,knot_example.mp3,"knot [nat] o.

A knot is made when you tie the ends of rope or cord together.
— He tied a knot in his shoelaces, so they wouldn’t come off during the race.
",21
2813,5,linguist,"lingvist, tilshunos",linguist.jpg,linguist.mp3,linguist_meaning.mp3,linguist_example.mp3,"linguist tingwist! x.
A linguist is someone who studies languages.
— Tony is a good linguist and speaks four different languages.

 
",21
2814,5,participant,"ishtirokchi, qatnashchi",participant.jpg,participant.mp3,participant_meaning.mp3,participant_example.mp3,"‘ se
u v participant [paxtisepantl av.
A participant is someone who joins in a social event or competition.
— There were thousands of participants in this year’s marathon.

 
 
",21
2815,5,plausible,haquqatga yaqin,plausible.jpg,plausible.mp3,plausible_meaning.mp3,plausible_example.mp3,"plausible [pis:zeball adj.
If something is plausible, it is reasonable or possible.
— It is plausible that jack isn’t here today because he is sick,

 
",21
2816,5,ritual,urf-odat,ritual.jpg,ritual.mp3,ritual_meaning.mp3,ritual_example.mp3,"ritual [riqual) o.
Aritual is a formal custom that people do regularly.
— Ken was very interested to learn about the religious rituals of the natives.
",21
2817,5,sibling,"tugʻishgan aka, uka, singil",sibling.jpg,sibling.mp3,sibling_meaning.mp3,sibling_example.mp3,"sibling {siblinl xn.
A sibling is a brother or sister.
— Jane has two siblings, an older brother and a younger sister.

 
",21
2818,5,skinny,"oriq, ozgʻin",skinny.jpg,skinny.mp3,skinny_meaning.mp3,skinny_example.mp3,"skinny [skini] adj.
If someone is skinny, they are extremely thin.
— Polly is very skinny. | think she needs to eat more.

 
",21
2819,5,vague,"xira, mujmal",vague.jpg,vague.mp3,vague_meaning.mp3,vague_example.mp3,"vague [veig] adj.
If something is vague, it is not clear, and it gives very few details.
— tasked him about his mother’s health, but he was very vague about it.

 
",21
2820,5,acid,oksid,acid.jpg,acid_1392933884419.mp3,acid_meaning.mp3,acid_example.mp3,"acid [zsid] a.
An acid is a chemical that can burn or dissolve other substances.
— In chemistry class, we mixed two acids together and watched the reaction.
",22
2821,5,administration,maʼmuriyat,administration.jpg,administration_1392933884419.mp3,administration_meaning.mp3,administration_example.mp3,"ee
rs © administration [edminestreifen} n.
An administration is the group of people who manage a company or organization.

— She hoped she could be promoted to a job in the administration.
",22
2822,5,administrative,maʼmuriy,administrative.jpg,administrative.mp3,administrative_meaning.mp3,administrative_example.mp3,"administrative [odminastreitiv! adj.
Administrative describes anything related to managing a company or organization.
— t work as an administrative assistant to the owner of the company.
",22
2823,5,biotechnology,biotexnologiya,biotechnology.jpg,biotechnology.mp3,biotechnology_meaning.mp3,biotechnology_example.mp3,"vy
biotechnology [baiouteknaledgil n.

Ir” Biotechnology is the use of living parts, such as cells, in industry and technology.
— Researchers at the biotechnology company use bacteria to make medicine.
",22
2824,5,cholesterol,xolesterin,cholesterol.jpg,cholesterol.mp3,cholesterol_meaning.mp3,cholesterol_example.mp3,"cholesterol [kaléstaroull an.
Cholesterol is a substance in fat, tissues, and blood of all animals.
— When people have too much cholesterol, they are at a high risk for heart problems.

 
",22
2825,5,coalition,"koalitsiya, ittifoq",coalition.jpg,coalition.mp3,coalition_meaning.mp3,coalition_example.mp3," 

coalition [koualijenl a,
Acoalition is a group of people or organizations working for a common purpose.
~— The companies formed a coalition to make trade less expensive.
",22
2826,5,deceptive,aldamchi,deceptive.jpg,deceptive.mp3,deceptive_meaning.mp3,deceptive_example.mp3,"deceptive [diséptiv! aaj.
When something is deceptive, it encourages one to believe something that is false.
— The scary-looking man’s appearance is deceptive, but he is actually very nice.
",22
2827,5,diabetes,qandli diabet,diabetes.jpg,diabetes.mp3,diabetes_meaning.mp3,diabetes_example.mp3,"diabetes [uaiobi:tis! n,
Diabetes is a medical condition where a person has too much sugar in their blood.
—> Overweight people are more likely to suffer from diabetes than slimmer ones.

 
",22
2828,5,eliminate,bartaraf etmoq,eliminate.jpg,eliminate_1392933884419.mp3,eliminate_meaning.mp3,eliminate_example.mp3,"eliminate filimaneit] v.
To eliminate something that is unwanted means to completely remove it.
— Wearing a seatbelt eliminates some of the dangers of driving a car.

 
",22
2829,5,erosion,"eroziya, nurash",erosion.jpg,erosion.mp3,erosion_meaning.mp3,erosion_example.mp3,"erosion [irouzenl n.
Erosion is the destruction of rock or soil due to flowing water or weather.
~» Canyons are formed because rivers of fast-moving water caused erosion.

 
",22
2830,5,ethics,"etika, odob-axloq",ethics.jpg,ethics.mp3,ethics_meaning.mp3,ethics_example.mp3,"ethics (eciks] 1.
Ethics are moral beliefs or rules about right or wrong.
— The act of stealing certainly doesn’t go against some people’s ethics.

 
",22
2831,5,explicit,"oydin, roʻyi-rost",explicit.jpg,explicit.mp3,explicit_meaning.mp3,explicit_example.mp3,"explicit [ikspiisit] aaj.
If something is explicit, it is very clear, open, and truthful.
— The man gave a very explicit account of the car accident.

 
",22
2832,5,framework,tuzilma,framework.jpg,framework.mp3,framework_meaning.mp3,framework_example.mp3,"framework [freimwa:rk]
A framework is a set of rules or ideas that people use to solve problems,
— His ideas fit into the framework of a successful business plan.
",22
2833,5,manufacture,ishlab chiqarmoq,manufacture.jpg,manufacture_1392933884419.mp3,manufacture_meaning.mp3,manufacture_example.mp3,"manufacture [menjatektfer| v.
To manufacture something means to make it in a factory.
— My father’s company manufactures steel building materials.

 
",22
2834,5,mechanism,"mexonim, qurilma",mechanism.jpg,mechanism.mp3,mechanism_meaning.mp3,mechanism_example.mp3,"mechanism [mékenizeml x.
A mechanism is a part of a machine that performs a certain function.
— I can’t open my car door because the locking mechanism is broke.
",22
2835,5,minimize,minimallashtirmoq,minimize.jpg,minimize.mp3,minimize_meaning.mp3,minimize_example.mp3,"minimize [minamaizi v.
To minimize means to reduce something to the lowest possible level.
— I checked my homework twice to minimize errors | might have made.

 
",22
2836,5,nectar,nektar,nectar.jpg,nectar.mp3,nectar_meaning.mp3,nectar_example.mp3,"nectar [néktar] x.
Nectar is a sweet liquid produced by flowers that bees and other insects collect.
~~» Bees use nectar to make their honey.

 
",22
2837,5,notion,tushuncha,notion.jpg,notion_1392933884419.mp3,notion_meaning.mp3,notion_example.mp3,"© notion [naupnl x.
Anotion js an idea or belief about something.
— | have a notion that this route would get us to the beach.

 
",22
2838,5,prone,moyil,prone.jpg,prone.mp3,prone_meaning.mp3,prone_example.mp3,"© prone [prounl adj.
When things are prone to some bad thing, they are likely affected by it.
— Some people are more prone to catching colds than others.

 
",22
2839,5,straightforward,"juda oddiy, sodda, joʻn",straightforward.jpg,straightforward.mp3,straightforward_meaning.mp3,straightforward_example.mp3,"straightforward [stréitfo:rward) adj.
When something is straightforward, it is good because it is easy to understand.
— The teacher’s grading system was straightforward and fair.
",22
2840,5,astronomical,astranomik,astronomical.jpg,astronomical.mp3,astronomical_meaning.mp3,astronomical_example.mp3,"astronomical [astranamikkal] adj.

If something is astronomical, then itis extremely large.
— ft’s an astronomical distance between the Milky Way galaxy and the nearest galaxy.

 
",23
2841,5,atom,atom,atom.jpg,atom_1392933884419.mp3,atom_meaning.mp3,atom_example.mp3,"atom [etem| n.
An atom is the smallest unit of a substance.
— A molecule consists of a combination of two or more atoms.

 
",23
2842,5,breadth,"kenglik, en",breadth.jpg,breadth.mp3,breadth_meaning.mp3,breadth_example.mp3,"breadth [bredel n.

Breadth is the distance from one side to the other side of something.
— The breadth of the northern wall of the house is twenty meters.
",23
2843,5,circumference,aylana uzunligi,circumference.jpg,circumference.mp3,circumference_meaning.mp3,circumference_example.mp3,"circumference [serkamferans] xn.

& A circumference is the distance completely around a circular object.
acs — The circumference of the Earth is obviously much larger than a baseball's.
",23
2844,5,comet,kometa,comet.jpg,comet.mp3,comet_meaning.mp3,comet_example.mp3,"comet [kamit} n.
Acomet is an object in space made of ice and rock with a tail of glowing dust.
— Comets take many decades to complete an orbit around a star.
",23
2845,5,crater,krater,crater.jpg,crater.mp3,crater_meaning.mp3,crater_example.mp3,"Crater [kréiter] n.
A crater is a large hole in a planet's or moon’s surface.
~» They could clearly see the big crater on the moon through the telescope.

 
",23
2846,5,crescent,yarim oy,crescent.jpg,crescent.mp3,crescent_meaning.mp3,crescent_example.mp3,"crescent [krésant] 0.
A crescent is the curved shape lit on the moon’s face during its early and late stages.
— Ten days ago the entire moon was bright, but now only a small crescent is shining.

 
",23
2847,5,debris,"parcha, boʻlak",debris.jpg,debris.mp3,debris_meaning.mp3,debris_example.mp3,"debris [dabri:] n.
Debris is the small pieces scattered from something wrecked or destroyed.
— The debris from the cube scattered on the floor.

 
",23
2848,5,despair,noumidlik,despair.jpg,despair.mp3,despair_meaning.mp3,despair_example.mp3,"despair {dispterl a.
Despair is the complete loss of hope.
~» After the other company won the account, our salespeople were filled with despair.

 
",23
2849,5,embed,"oʻyib oʻrnatmoq, ichiga joylashtirmoq",embed.jpg,embed.mp3,embed_meaning.mp3,embed_example.mp3,"| embed limbed) v.

| wy To embed something means to place it firmly within a surrounding thing.

— The logger embedded the ax into the wood after chopping several lags.
oe

3
",23
2850,5,fragment,"parcha, boʻlak",fragment.jpg,fragment.mp3,fragment_meaning.mp3,fragment_example.mp3,"© fragment [fregmentt n.

A fragment is a small part of something.
— After the light broke, there were fragments of glass fo clean up.

 
",23
2851,5,galaxy,galaktika,galaxy.jpg,galaxy.mp3,galaxy_meaning.mp3,galaxy_example.mp3,"galaxy [geleksi] n.
A galaxy is any extremely large collection of star systems.
~ Our solar system is located in the outer area of our galaxy.
",23
2852,5,gigantic,"juda katta, gigant",gigantic.jpg,gigantic.mp3,gigantic_meaning.mp3,gigantic_example.mp3,"gigantic Idsaigaentid aaj.
If something is gigantic, then it is extremely large.
— Some dinosaurs were so gigantic that they were the size of buildings.
",23
